      i          j        RA          k  l     Dec        m n         mag        
      635        6252      2.5308e+02   0. 0. 	-3.8017e+01 0. 0.      3.5700e+00
      636        6271      2.5365e+02   0. 0. 	-4.2358e+01 0. 0.      3.6200e+00
      637        6281      2.5350e+02   0. 0. 	 1.0166e+01 0. 0.      4.3800e+00
      638        6285      2.5466e+02   0. 0. 	-5.5989e+01 0. 0.      3.1300e+00
      639        6295      2.5490e+02   0. 0. 	-5.3160e+01 0. 0.      4.0600e+00
      640        6299      2.5442e+02   0. 0. 	 9.3750e+00 0. 0.      3.2000e+00
      641        6322      2.5149e+02   0. 0. 	 8.2037e+01 0. 0.      4.2300e+00
      642        6324      2.5507e+02   0. 0. 	 3.0926e+01 0. 0.      3.9200e+00
      643        6378      2.5759e+02   0. 0. 	-1.5726e+01 0. 0.      2.4300e+00
      644        6380      2.5804e+02   0. 0. 	-4.3235e+01 0. 0.      3.3300e+00
      645        6396      2.5720e+02   0. 0. 	 6.5714e+01 0. 0.      3.1700e+00
      646        6406      2.5866e+02   0. 0. 	 1.4390e+01 0. 0.      3.4800e+00
      647        6410      2.5876e+02   0. 0. 	 2.4841e+01 0. 0.      3.1400e+00
      648        6418      2.5876e+02   0. 0. 	 3.6809e+01 0. 0.      3.1600e+00
      649        6445      2.6025e+02   0. 0. 	-2.1110e+01 0. 0.      4.3900e+00
      650        6446      2.6021e+02   0. 0. 	-1.2847e+01 0. 0.      4.3300e+00
      651        6453      2.6050e+02   0. 0. 	-2.4999e+01 0. 0.      3.2700e+00
      652        6461      2.6133e+02   0. 0. 	-5.5529e+01 0. 0.      2.8500e+00
      653        6462      2.6135e+02   0. 0. 	-5.6388e+01 0. 0.      3.3400e+00
      654        6486      2.6159e+02   0. 0. 	-2.4184e+01 0. 0.      4.1700e+00
      655        6492      2.6184e+02   0. 0. 	-2.9865e+01 0. 0.      4.2900e+00
      656        6498      2.6163e+02   0. 0. 	 4.1403e+00 0. 0.      4.3400e+00
      657        6500      2.6278e+02   0. 0. 	-6.0682e+01 0. 0.      3.6200e+00
      658        6508      2.6269e+02   0. 0. 	-3.7295e+01 0. 0.      2.6900e+00
      659        6510      2.6296e+02   0. 0. 	-4.9875e+01 0. 0.      2.9500e+00
      660        6526      2.6268e+02   0. 0. 	 2.6110e+01 0. 0.      4.4100e+00
      661        6527      2.6340e+02   0. 0. 	-3.7103e+01 0. 0.      1.6300e+00
      662        6536      2.6261e+02   0. 0. 	 5.2301e+01 0. 0.      2.7900e+00
      663        6546      2.6414e+02   0. 0. 	-3.8632e+01 0. 0.      4.2900e+00
      664        6553      2.6433e+02   0. 0. 	-4.2998e+01 0. 0.      1.8700e+00
      665        6556      2.6373e+02   0. 0. 	 1.2563e+01 0. 0.      2.0800e+00
      666        6561      2.6440e+02   0. 0. 	-1.5397e+01 0. 0.      3.5400e+00
      667        6580      2.6562e+02   0. 0. 	-3.9029e+01 0. 0.      2.4100e+00
      668        6581      2.6535e+02   0. 0. 	-1.2874e+01 0. 0.      4.2600e+00
      669        6582      2.6643e+02   0. 0. 	-6.4723e+01 0. 0.      3.6200e+00
      670        6588      2.6487e+02   0. 0. 	 4.6006e+01 0. 0.      3.8000e+00
      671        6603      2.6587e+02   0. 0. 	 4.5650e+00 0. 0.      2.7700e+00
      672        6615      2.6690e+02   0. 0. 	-4.0126e+01 0. 0.      3.0300e+00
      673        6623      2.6662e+02   0. 0. 	 2.7731e+01 0. 0.      3.4200e+00
      674        6629      2.6697e+02   0. 0. 	 2.7082e+00 0. 0.      3.7500e+00
      675        6630      2.6746e+02   0. 0. 	-3.7044e+01 0. 0.      3.2100e+00
      676        6688      2.6838e+02   0. 0. 	 5.6872e+01 0. 0.      3.7500e+00
      677        6695      2.6906e+02   0. 0. 	 3.7250e+01 0. 0.      3.8600e+00
      678        6698      2.6976e+02   0. 0. 	-9.7718e+00 0. 0.      3.3400e+00
      679        6703      2.6944e+02   0. 0. 	 2.9248e+01 0. 0.      3.7000e+00
      680        6705      2.6915e+02   0. 0. 	 5.1489e+01 0. 0.      2.2300e+00
      681        6707      2.6963e+02   0. 0. 	 3.0189e+01 0. 0.      4.4100e+00
      682        6714      2.7016e+02   0. 0. 	 2.9317e+00 0. 0.      3.9700e+00
      683        6723      2.7044e+02   0. 0. 	 1.3054e+00 0. 0.      4.4500e+00
      684        6743      2.7166e+02   0. 0. 	-5.0091e+01 0. 0.      3.6600e+00
      685        6745      2.7214e+02   0. 0. 	-6.3666e+01 0. 0.      4.3500e+00
      686        6746      2.7145e+02   0. 0. 	-3.0421e+01 0. 0.      2.9900e+00
      687        6752      2.7136e+02   0. 0. 	 2.5147e+00 0. 0.      4.0300e+00
      688        6771      2.7184e+02   0. 0. 	 9.5626e+00 0. 0.      3.7300e+00
      689        6779      2.7189e+02   0. 0. 	 2.8762e+01 0. 0.      3.8300e+00
      690        6787      2.7219e+02   0. 0. 	 2.0815e+01 0. 0.      4.3600e+00
      691        6789      2.6305e+02   0. 0. 	 8.6586e+01 0. 0.      4.3600e+00
      692        6812      2.7344e+02   0. 0. 	-2.1059e+01 0. 0.      3.8600e+00
      693        6832      2.7441e+02   0. 0. 	-3.6759e+01 0. 0.      3.1100e+00
      694        6855      2.7581e+02   0. 0. 	-6.1494e+01 0. 0.      4.3600e+00
      695        6859      2.7525e+02   0. 0. 	-2.9827e+01 0. 0.      2.7000e+00
      696        6869      2.7534e+02   0. 0. 	-2.8887e+00 0. 0.      3.2600e+00
      697        6872      2.7497e+02   0. 0. 	 3.6064e+01 0. 0.      4.3300e+00
      698        6879      2.7604e+02   0. 0. 	-3.4383e+01 0. 0.      1.8500e+00
      699        6895      2.7592e+02   0. 0. 	 2.1773e+01 0. 0.      3.8400e+00
      700        6897      2.7674e+02   0. 0. 	-4.5967e+01 0. 0.      3.5100e+00
      701        6905      2.7720e+02   0. 0. 	-4.9067e+01 0. 0.      4.1300e+00
      702        6913      2.7699e+02   0. 0. 	-2.5419e+01 0. 0.      2.8100e+00
      703        6920      2.7519e+02   0. 0. 	 7.1337e+01 0. 0.      4.2200e+00
      704        6927      2.7524e+02   0. 0. 	 7.2738e+01 0. 0.      3.5700e+00
      705        6973      2.7880e+02   0. 0. 	-8.2396e+00 0. 0.      3.8500e+00
      706        6982      2.8076e+02   0. 0. 	-7.1426e+01 0. 0.      4.0100e+00
      707        7001      2.7923e+02   0. 0. 	 3.8780e+01 0. 0.      3.0000e-02
      708        7039      2.8141e+02   0. 0. 	-2.6991e+01 0. 0.      3.1700e+00
      709        7056      2.8119e+02   0. 0. 	 3.7605e+01 0. 0.      4.3600e+00
      710        7061      2.8142e+02   0. 0. 	 2.0551e+01 0. 0.      4.1900e+00
      711        7063      2.8179e+02   0. 0. 	-4.7475e+00 0. 0.      4.2200e+00
      712        7069      2.8175e+02   0. 0. 	 1.8180e+01 0. 0.      4.3600e+00
      713        7074      2.8305e+02   0. 0. 	-6.2187e+01 0. 0.      4.2200e+00
      714        7106      2.8252e+02   0. 0. 	 3.3363e+01 0. 0.      3.4500e+00
      715        7107      2.8424e+02   0. 0. 	-6.7234e+01 0. 0.      4.4400e+00
      716        7121      2.8382e+02   0. 0. 	-2.6296e+01 0. 0.      2.0200e+00
      717        7139      2.8363e+02   0. 0. 	 3.6898e+01 0. 0.      4.3000e+00
      718        7150      2.8443e+02   0. 0. 	-2.1106e+01 0. 0.      3.5100e+00
      719        7157      2.8383e+02   0. 0. 	 4.3945e+01 0. 0.      4.0400e+00
      720        7176      2.8491e+02   0. 0. 	 1.5069e+01 0. 0.      4.0200e+00
      721        7178      2.8474e+02   0. 0. 	 3.2689e+01 0. 0.      3.2400e+00
      722        7193      2.8542e+02   0. 0. 	-5.7384e+00 0. 0.      4.0200e+00
      723        7194      2.8565e+02   0. 0. 	-2.9880e+01 0. 0.      2.6000e+00
      724        7217      2.8617e+02   0. 0. 	-2.1741e+01 0. 0.      3.7700e+00
      725        7234      2.8674e+02   0. 0. 	-2.7678e+01 0. 0.      3.3200e+00
      726        7235      2.8635e+02   0. 0. 	 1.3865e+01 0. 0.      2.9900e+00
      727        7236      2.8656e+02   0. 0. 	-4.8809e+00 0. 0.      3.4400e+00
      728        7254      2.8737e+02   0. 0. 	-3.7903e+01 0. 0.      4.1100e+00
      729        7259      2.8751e+02   0. 0. 	-3.9340e+01 0. 0.      4.1100e+00
      730        7264      2.8744e+02   0. 0. 	-2.1023e+01 0. 0.      2.8900e+00
      731        7298      2.8844e+02   0. 0. 	 3.9146e+01 0. 0.      4.3900e+00
      732        7310      2.8814e+02   0. 0. 	 6.7660e+01 0. 0.      3.0700e+00
      733        7314      2.8909e+02   0. 0. 	 3.8134e+01 0. 0.      4.3600e+00
      734        7328      2.8927e+02   0. 0. 	 5.3367e+01 0. 0.      3.7700e+00
      735        7337      2.9066e+02   0. 0. 	-4.4459e+01 0. 0.      4.0100e+00
      736        7340      2.9042e+02   0. 0. 	-1.7847e+01 0. 0.      3.9300e+00
      737        7343      2.9080e+02   0. 0. 	-4.4799e+01 0. 0.      4.2900e+00
      738        7348      2.9097e+02   0. 0. 	-4.0614e+01 0. 0.      3.9700e+00
      739        7352      2.8889e+02   0. 0. 	 7.3354e+01 0. 0.      4.4500e+00
      740        7377      2.9137e+02   0. 0. 	 3.1136e+00 0. 0.      3.3600e+00
      741        7405      2.9218e+02   0. 0. 	 2.4666e+01 0. 0.      4.4400e+00
      742        7417      2.9268e+02   0. 0. 	 2.7959e+01 0. 0.      3.0800e+00
      743        7420      2.9243e+02   0. 0. 	 5.1728e+01 0. 0.      3.7900e+00
      744        7429      2.9352e+02   0. 0. 	 7.3812e+00 0. 0.      4.4500e+00
      745        7447      2.9418e+02   0. 0. 	-1.2860e+00 0. 0.      4.3600e+00
      746        7469      2.9411e+02   0. 0. 	 5.0217e+01 0. 0.      4.4800e+00
      747        7479      2.9502e+02   0. 0. 	 1.8014e+01 0. 0.      4.3700e+00
      748        7488      2.9526e+02   0. 0. 	 1.7476e+01 0. 0.      4.3700e+00
      749        7525      2.9656e+02   0. 0. 	 1.0613e+01 0. 0.      2.7200e+00
      750        7528      2.9624e+02   0. 0. 	 4.5130e+01 0. 0.      2.8700e+00
      751        7536      2.9685e+02   0. 0. 	 1.8534e+01 0. 0.      3.8200e+00
      752        7557      2.9769e+02   0. 0. 	 8.8630e+00 0. 0.      7.7000e-01
      753        7564      2.9764e+02   0. 0. 	 3.2915e+01 0. 0.      4.2300e+00
      754        7570      2.9812e+02   0. 0. 	 1.0057e+00 0. 0.      3.9000e+00
      755        7581      2.9881e+02   0. 0. 	-4.1869e+01 0. 0.      4.1300e+00
      756        7582      2.9704e+02   0. 0. 	 7.0267e+01 0. 0.      3.8300e+00
      757        7590      3.0014e+02   0. 0. 	-7.2909e+01 0. 0.      3.9600e+00
      758        7602      2.9883e+02   0. 0. 	 6.4135e+00 0. 0.      3.7100e+00
      759        7615      2.9908e+02   0. 0. 	 3.5084e+01 0. 0.      3.8900e+00
      760        7623      2.9993e+02   0. 0. 	-3.5276e+01 0. 0.      4.3700e+00
      761        7635      2.9969e+02   0. 0. 	 1.9492e+01 0. 0.      3.4700e+00
      762        7665      3.0214e+02   0. 0. 	-6.6166e+01 0. 0.      3.5600e+00
      763        7710      3.0283e+02   0. 0. 	-8.2145e-01 0. 0.      3.2300e+00
      764        7735      3.0341e+02   0. 0. 	 4.6741e+01 0. 0.      3.7900e+00
      765        7740      3.0335e+02   0. 0. 	 5.6566e+01 0. 0.      4.3000e+00
      766        7747      3.0441e+02   0. 0. 	-1.2508e+01 0. 0.      4.2400e+00
      767        7750      3.0222e+02   0. 0. 	 7.7711e+01 0. 0.      4.3900e+00
      768        7751      3.0387e+02   0. 0. 	 4.7714e+01 0. 0.      3.9800e+00
      769        7754      3.0451e+02   0. 0. 	-1.2545e+01 0. 0.      3.5700e+00
      770        7776      3.0525e+02   0. 0. 	-1.4781e+01 0. 0.      3.0800e+00
      771        7790      3.0641e+02   0. 0. 	-5.6734e+01 0. 0.      1.9400e+00
      772        7796      3.0556e+02   0. 0. 	 4.0257e+01 0. 0.      2.2000e+00
      773        7806      3.0596e+02   0. 0. 	 3.2190e+01 0. 0.      4.4300e+00
      774        7834      3.0735e+02   0. 0. 	 3.0368e+01 0. 0.      4.0100e+00
      775        7850      3.0739e+02   0. 0. 	 6.2994e+01 0. 0.      4.2200e+00
      776        7852      3.0830e+02   0. 0. 	 1.1304e+01 0. 0.      4.0300e+00
      777        7869      3.0939e+02   0. 0. 	-4.7292e+01 0. 0.      3.1100e+00
      778        7882      3.0939e+02   0. 0. 	 1.4596e+01 0. 0.      3.6300e+00
      779        7884      3.0958e+02   0. 0. 	-1.1048e+00 0. 0.      4.3200e+00
      780        7906      3.0991e+02   0. 0. 	 1.5912e+01 0. 0.      3.7700e+00
      781        7913      3.1124e+02   0. 0. 	-6.6203e+01 0. 0.      3.4200e+00
      782        7924      3.1036e+02   0. 0. 	 4.5280e+01 0. 0.      1.2500e+00
      783        7928      3.1087e+02   0. 0. 	 1.5075e+01 0. 0.      4.4300e+00
      784        7936      3.1152e+02   0. 0. 	-2.5269e+01 0. 0.      4.1400e+00
      785        7942      3.1142e+02   0. 0. 	 3.0719e+01 0. 0.      4.2200e+00
      786        7948      3.1167e+02   0. 0. 	 1.6127e+01 0. 0.      4.2700e+00
      787        7949      3.1155e+02   0. 0. 	 3.3966e+01 0. 0.      2.4600e+00
      788        7950      3.1192e+02   0. 0. 	-9.4951e+00 0. 0.      3.7700e+00
      789        7951      3.1193e+02   0. 0. 	-5.0269e+00 0. 0.      4.4200e+00
      790        7957      3.1132e+02   0. 0. 	 6.1827e+01 0. 0.      3.4300e+00
      791        7980      3.1296e+02   0. 0. 	-2.6919e+01 0. 0.      4.1100e+00
      792        7986      3.1370e+02   0. 0. 	-5.8453e+01 0. 0.      3.6500e+00
      793        8028      3.1429e+02   0. 0. 	 4.1167e+01 0. 0.      3.9400e+00
      794        8075      3.1649e+02   0. 0. 	-1.7232e+01 0. 0.      4.0700e+00
      795        8079      3.1623e+02   0. 0. 	 4.3928e+01 0. 0.      3.7200e+00
      796        8115      3.1823e+02   0. 0. 	 3.0228e+01 0. 0.      3.2000e+00
      797        8123      3.1862e+02   0. 0. 	 1.0011e+01 0. 0.      4.4900e+00
      798        8130      3.1870e+02   0. 0. 	 3.8039e+01 0. 0.      3.7200e+00
      799        8131      3.1896e+02   0. 0. 	 5.2491e+00 0. 0.      3.9200e+00
      800        8140      3.1996e+02   0. 0. 	-5.3448e+01 0. 0.      4.3900e+00
      801        8143      3.1935e+02   0. 0. 	 3.9395e+01 0. 0.      4.2300e+00
      802        8146      3.1948e+02   0. 0. 	 3.4897e+01 0. 0.      4.4300e+00
      803        8162      3.1964e+02   0. 0. 	 6.2585e+01 0. 0.      2.4400e+00
      804        8167      3.2056e+02   0. 0. 	-1.6834e+01 0. 0.      4.2800e+00
      805        8173      3.2052e+02   0. 0. 	 1.9804e+01 0. 0.      4.0800e+00
      806        8181      3.2161e+02   0. 0. 	-6.5377e+01 0. 0.      4.2200e+00
      807        8204      3.2167e+02   0. 0. 	-2.2411e+01 0. 0.      3.7400e+00
      808        8232      3.2289e+02   0. 0. 	-5.5708e+00 0. 0.      2.9100e+00
      809        8238      3.2216e+02   0. 0. 	 7.0561e+01 0. 0.      3.2300e+00
      810        8252      3.2350e+02   0. 0. 	 4.5593e+01 0. 0.      4.0200e+00
      811        8254      3.2537e+02   0. 0. 	-7.7387e+01 0. 0.      3.7600e+00
      812        8278      3.2502e+02   0. 0. 	-1.6662e+01 0. 0.      3.6800e+00
      813        8305      3.2624e+02   0. 0. 	-3.3024e+01 0. 0.      4.3400e+00
      814        8308      3.2605e+02   0. 0. 	 9.8749e+00 0. 0.      2.3900e+00
      815        8313      3.2613e+02   0. 0. 	 1.7350e+01 0. 0.      4.3400e+00
      816        8315      3.2616e+02   0. 0. 	 2.5645e+01 0. 0.      4.1300e+00
      817        8316      3.2588e+02   0. 0. 	 5.8780e+01 0. 0.      4.0800e+00
      818        8322      3.2676e+02   0. 0. 	-1.6123e+01 0. 0.      2.8700e+00
      819        8334      3.2636e+02   0. 0. 	 6.1121e+01 0. 0.      4.2900e+00
      820        8335      3.2670e+02   0. 0. 	 4.9309e+01 0. 0.      4.2300e+00
      821        8353      3.2848e+02   0. 0. 	-3.7364e+01 0. 0.      3.0100e+00
      822        8368      3.2948e+02   0. 0. 	-5.4993e+01 0. 0.      4.4000e+00
      823        8411      3.3153e+02   0. 0. 	-3.9541e+01 0. 0.      4.4600e+00
      824        8414      3.3145e+02   0. 0. 	-3.1962e-01 0. 0.      2.9600e+00
      825        8417      3.3094e+02   0. 0. 	 6.4627e+01 0. 0.      4.2900e+00
      826        8418      3.3161e+02   0. 0. 	-1.3869e+01 0. 0.      4.2700e+00
      827        8425      3.3206e+02   0. 0. 	-4.6959e+01 0. 0.      1.7400e+00
      828        8430      3.3175e+02   0. 0. 	 2.5345e+01 0. 0.      3.7600e+00
      829        8450      3.3255e+02   0. 0. 	 6.1975e+00 0. 0.      3.5300e+00
      830        8454      3.3250e+02   0. 0. 	 3.3178e+01 0. 0.      4.2900e+00
      831        8465      3.3271e+02   0. 0. 	 5.8201e+01 0. 0.      3.3500e+00
      832        8485      3.3347e+02   0. 0. 	 3.9714e+01 0. 0.      4.4900e+00
      833        8494      3.3375e+02   0. 0. 	 5.7043e+01 0. 0.      4.1900e+00
      834        8498      3.3399e+02   0. 0. 	 3.7749e+01 0. 0.      4.1300e+00
      835        8499      3.3421e+02   0. 0. 	-7.7829e+00 0. 0.      4.1600e+00
      836        8502      3.3463e+02   0. 0. 	-6.0259e+01 0. 0.      2.8600e+00
      837        8518      3.3541e+02   0. 0. 	-1.3873e+00 0. 0.      3.8400e+00
      838        8538      3.3589e+02   0. 0. 	 5.2232e+01 0. 0.      4.4300e+00
      839        8540      3.3683e+02   0. 0. 	-6.4966e+01 0. 0.      4.4800e+00
      840        8556      3.3732e+02   0. 0. 	-4.3495e+01 0. 0.      3.9700e+00
      841        8559      3.3721e+02   0. 0. 	-2.0490e-02 0. 0.      4.4200e+00
      842        8560      3.3744e+02   0. 0. 	-4.3749e+01 0. 0.      4.1100e+00
      843        8571      3.3729e+02   0. 0. 	 5.8415e+01 0. 0.      3.7500e+00
      844        8572      3.3738e+02   0. 0. 	 4.7707e+01 0. 0.      4.3600e+00
      845        8576      3.3788e+02   0. 0. 	-3.2346e+01 0. 0.      4.2900e+00
      846        8585      3.3782e+02   0. 0. 	 5.0282e+01 0. 0.      3.7700e+00
      847        8597      3.3884e+02   0. 0. 	-1.1659e-01 0. 0.      4.0200e+00
      848        8628      3.4016e+02   0. 0. 	-2.7043e+01 0. 0.      4.1700e+00
      849        8630      3.4152e+02   0. 0. 	-8.1382e+01 0. 0.      4.1500e+00
      850        8632      3.4013e+02   0. 0. 	 4.4276e+01 0. 0.      4.4600e+00
      851        8634      3.4036e+02   0. 0. 	 1.0831e+01 0. 0.      3.4000e+00
      852        8636      3.4066e+02   0. 0. 	-4.6885e+01 0. 0.      2.1000e+00
      853        8650      3.4075e+02   0. 0. 	 3.0221e+01 0. 0.      2.9400e+00
      854        8665      3.4167e+02   0. 0. 	 1.2180e+01 0. 0.      4.1900e+00
      855        8667      3.4163e+02   0. 0. 	 2.3566e+01 0. 0.      3.9500e+00
      856        8675      3.4214e+02   0. 0. 	-5.1316e+01 0. 0.      3.4900e+00
      857        8679      3.4240e+02   0. 0. 	-1.3592e+01 0. 0.      4.0100e+00
      858        8684      3.4250e+02   0. 0. 	 2.4602e+01 0. 0.      3.4800e+00
      859        8694      3.4242e+02   0. 0. 	 6.6202e+01 0. 0.      3.5200e+00
      860        8695      3.4313e+02   0. 0. 	-3.2875e+01 0. 0.      4.4600e+00
      861        8698      3.4315e+02   0. 0. 	-7.5799e+00 0. 0.      3.7400e+00
      862        8709      3.4366e+02   0. 0. 	-1.5820e+01 0. 0.      3.2700e+00
      863        8720      3.4399e+02   0. 0. 	-3.2540e+01 0. 0.      4.2100e+00
      864        8728      3.4441e+02   0. 0. 	-2.9620e+01 0. 0.      1.1600e+00
      865        8747      3.4522e+02   0. 0. 	-5.2754e+01 0. 0.      4.1200e+00
      866        8762      3.4548e+02   0. 0. 	 4.2326e+01 0. 0.      3.6200e+00
      867        8775      3.4594e+02   0. 0. 	 2.8081e+01 0. 0.      2.4200e+00
      868        8781      3.4619e+02   0. 0. 	 1.5206e+01 0. 0.      2.4900e+00
      869        8787      3.4672e+02   0. 0. 	-4.3520e+01 0. 0.      4.2800e+00
      870        8789      3.4667e+02   0. 0. 	-2.3743e+01 0. 0.      4.4700e+00
      871        8812      3.4736e+02   0. 0. 	-2.1173e+01 0. 0.      3.6600e+00
      872        8819      3.4697e+02   0. 0. 	 7.5388e+01 0. 0.      4.4100e+00
      873        8820      3.4759e+02   0. 0. 	-4.5246e+01 0. 0.      3.9000e+00
      874        8834      3.4858e+02   0. 0. 	-6.0460e+00 0. 0.      4.2200e+00
      875        8841      3.4897e+02   0. 0. 	-9.0872e+00 0. 0.      4.2100e+00
      876        8848      3.4936e+02   0. 0. 	-5.8237e+01 0. 0.      3.9900e+00
      877        8852      3.4928e+02   0. 0. 	 3.2819e+00 0. 0.      3.6900e+00
      878        8858      3.4948e+02   0. 0. 	-9.1820e+00 0. 0.      4.3900e+00
      879        8863      3.4971e+02   0. 0. 	-3.2531e+01 0. 0.      4.4100e+00
      880        8892      3.5074e+02   0. 0. 	-2.0099e+01 0. 0.      3.9700e+00
      881        8905      3.5134e+02   0. 0. 	 2.3404e+01 0. 0.      4.4000e+00
      882        8906      3.5151e+02   0. 0. 	-2.0641e+01 0. 0.      4.3900e+00
      883        8916      3.5199e+02   0. 0. 	 6.3795e+00 0. 0.      4.2800e+00
      884        8937      3.5324e+02   0. 0. 	-3.7819e+01 0. 0.      4.3700e+00
      885        8961      3.5439e+02   0. 0. 	 4.6464e+01 0. 0.      3.8200e+00
      886        8965      3.5453e+02   0. 0. 	 4.3268e+01 0. 0.      4.2900e+00
      887        8969      3.5498e+02   0. 0. 	 5.6322e+00 0. 0.      4.1300e+00
      888        8974      3.5484e+02   0. 0. 	 7.7630e+01 0. 0.      3.2100e+00
      889        8976      3.5510e+02   0. 0. 	 4.4334e+01 0. 0.      4.1400e+00
      890        8988      3.5568e+02   0. 0. 	-1.4544e+01 0. 0.      4.4900e+00
      891        9072      3.5983e+02   0. 0. 	 6.8649e+00 0. 0.      4.0100e+00
      892        9089      4.8910e-01   0. 0. 	-6.0132e+00 0. 0.      4.4100e+00
